timestamp,request_count,avg_latency,error_count,success_rate,throughput
1752382585.270199,3,2.662397305170695,0,1.0,0.37560116232701457
1752382595.728281,3,3.1101133028666177,0,1.0,0.3215314889822886
1752382605.001823,3,2.7177754243214927,0,1.0,0.36794754715028
1752382608.596725,3,0.8159557183583578,0,1.0,1.2255483473584587
1752382613.43597,3,1.2321841716766357,0,1.0,0.8115642686579659
1752382617.586966,3,1.0001776218414307,0,1.0,0.9998177224909945
1752382623.223305,3,1.4954477151234944,0,1.0,0.6686947129277188
1752382626.9964879,3,0.8767873446146647,0,1.0,1.1405214149054312
1752382635.1591349,3,2.3374993006388345,0,1.0,0.42780658193002125
